count_id,site_id,count_date,start_time_local,end_time_local,observation_hours,species_common_name,species_scientific_name,species_code,count,flight_direction,count_type,weather_notes,observer_effort_available,data_origin,operational_use
CNT004413,TREK037,2024-04-12,06:00,07:43,1.73,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,8,SW,visible_migration,clear,True,synthetic_fixture,False
CNT004414,TREK037,2024-04-18,08:00,13:05,5.09,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,8,SE,visible_migration,windy,True,synthetic_fixture,False
CNT004415,TREK037,2024-04-18,08:00,13:05,5.09,Great Cormorant,Phalacrocorax carbo,PHALACROCO,11,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT004416,TREK037,2024-04-28,07:00,09:16,2.27,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,14,N,visible_migration,light rain,True,synthetic_fixture,False
CNT004417,TREK037,2024-04-28,07:00,09:16,2.27,Great Blue Heron,Ardea herodias,ARDEA_HERO,12,S,visible_migration,overcast,True,synthetic_fixture,False
CNT004418,TREK037,2024-04-28,07:00,09:16,2.27,Mute Swan,Cygnus olor,CYGNUS_OLO,12,E,visible_migration,,True,synthetic_fixture,False
CNT004419,TREK037,2024-05-07,06:00,10:12,4.2,Great Cormorant,Phalacrocorax carbo,PHALACROCO,6,NE,visible_migration,,True,synthetic_fixture,False
CNT004420,TREK037,2024-05-07,06:00,10:12,4.2,Common Raven,Corvus corax,CORVUS_COR,4,SW,visible_migration,windy,True,synthetic_fixture,False
CNT004421,TREK037,2024-05-07,06:00,10:12,4.2,American Crow,Corvus brachyrhynchos,CORVUS_BRA,11,NE,visible_migration,,True,synthetic_fixture,False
CNT004422,TREK037,2024-05-07,06:00,10:12,4.2,Mallard,Anas platyrhynchos,ANAS_PLATY,7,SW,visible_migration,,True,synthetic_fixture,False
CNT004423,TREK037,2024-05-07,06:00,10:12,4.2,Great Black-backed Gull,Larus marinus,LARUS_MARI,8,N,visible_migration,light rain,True,synthetic_fixture,False
CNT004424,TREK037,2024-05-30,08:00,12:05,4.1,Common Buzzard,Buteo buteo,BUTEO_BUTE,4,SW,visible_migration,windy,True,synthetic_fixture,False
CNT004425,TREK037,2024-05-30,08:00,12:05,4.1,Great Blue Heron,Ardea herodias,ARDEA_HERO,6,SW,visible_migration,overcast,True,synthetic_fixture,False
CNT004426,TREK037,2024-05-30,08:00,12:05,4.1,Common Kestrel,Falco tinnunculus,FALCO_TINN,2,NW,visible_migration,clear,True,synthetic_fixture,False
CNT004427,TREK037,2024-06-27,05:00,07:36,2.61,Common Raven,Corvus corax,CORVUS_COR,4,E,visible_migration,light rain,True,synthetic_fixture,False
CNT004428,TREK037,2024-06-27,05:00,07:36,2.61,Great Blue Heron,Ardea herodias,ARDEA_HERO,2,SE,visible_migration,overcast,True,synthetic_fixture,False
CNT004429,TREK037,2024-06-27,05:00,07:36,2.61,Great Cormorant,Phalacrocorax carbo,PHALACROCO,1,NW,visible_migration,overcast,True,synthetic_fixture,False
CNT004430,TREK037,2024-06-27,05:00,07:36,2.61,Common Buzzard,Buteo buteo,BUTEO_BUTE,3,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT004431,TREK037,2024-08-14,07:00,12:24,5.41,Common Raven,Corvus corax,CORVUS_COR,3,W,visible_migration,light rain,True,synthetic_fixture,False
CNT004432,TREK037,2024-08-14,07:00,12:24,5.41,Greylag Goose,Anser anser,ANSER_ANSE,4,N,visible_migration,windy,True,synthetic_fixture,False
CNT004433,TREK037,2024-08-14,07:00,12:24,5.41,Great Blue Heron,Ardea herodias,ARDEA_HERO,7,W,visible_migration,clear,True,synthetic_fixture,False
CNT004434,TREK037,2024-08-14,07:00,12:24,5.41,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,7,S,visible_migration,clear,True,synthetic_fixture,False
CNT004435,TREK037,2024-09-07,08:00,13:42,5.7,Mute Swan,Cygnus olor,CYGNUS_OLO,6,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT004436,TREK037,2024-09-07,08:00,13:42,5.7,Great Black-backed Gull,Larus marinus,LARUS_MARI,8,E,visible_migration,windy,True,synthetic_fixture,False
CNT004437,TREK037,2024-09-07,08:00,13:42,5.7,Common Raven,Corvus corax,CORVUS_COR,8,NW,visible_migration,windy,True,synthetic_fixture,False
CNT004438,TREK037,2024-09-12,05:00,10:16,5.27,Great Cormorant,Phalacrocorax carbo,PHALACROCO,12,S,visible_migration,windy,True,synthetic_fixture,False
CNT004439,TREK037,2024-09-27,08:00,10:32,2.55,Canada Goose,Branta canadensis,BRANTA_CAN,11,SE,visible_migration,overcast,True,synthetic_fixture,False
CNT004440,TREK037,2024-09-27,08:00,10:32,2.55,Grey Heron,Ardea cinerea,ARDEA_CINE,12,W,visible_migration,overcast,True,synthetic_fixture,False
CNT004441,TREK037,2024-09-27,08:00,10:32,2.55,Mute Swan,Cygnus olor,CYGNUS_OLO,7,S,visible_migration,windy,True,synthetic_fixture,False
CNT004442,TREK037,2024-09-27,08:00,10:32,2.55,Common Starling,Sturnus vulgaris,STURNUS_VU,13,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT004443,TREK037,2024-09-27,08:00,10:32,2.55,Mallard,Anas platyrhynchos,ANAS_PLATY,16,SE,visible_migration,overcast,True,synthetic_fixture,False
CNT004444,TREK037,2024-10-06,08:00,09:01,1.02,Common Raven,Corvus corax,CORVUS_COR,5,W,visible_migration,overcast,True,synthetic_fixture,False
CNT004445,TREK037,2024-10-06,08:00,09:01,1.02,Herring Gull,Larus argentatus,LARUS_ARGE,8,NW,visible_migration,overcast,True,synthetic_fixture,False
CNT004446,TREK037,2024-10-06,08:00,09:01,1.02,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,11,NW,visible_migration,,True,synthetic_fixture,False
CNT004447,TREK037,2024-10-06,08:00,09:01,1.02,Canada Goose,Branta canadensis,BRANTA_CAN,11,NW,visible_migration,light rain,True,synthetic_fixture,False
CNT004448,TREK037,2024-10-06,08:00,09:01,1.02,Rock Pigeon,Columba livia,COLUMBA_LI,20,S,visible_migration,overcast,True,synthetic_fixture,False
CNT004449,TREK037,2024-10-08,09:00,12:24,3.41,Mallard,Anas platyrhynchos,ANAS_PLATY,8,W,visible_migration,windy,True,synthetic_fixture,False
CNT004450,TREK037,2024-10-08,09:00,12:24,3.41,Barn Swallow,Hirundo rustica,HIRUNDO_RU,10,W,visible_migration,windy,True,synthetic_fixture,False
CNT004451,TREK037,2024-10-08,09:00,12:24,3.41,Common Buzzard,Buteo buteo,BUTEO_BUTE,7,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT004452,TREK037,2024-11-05,08:00,12:16,4.27,Great Cormorant,Phalacrocorax carbo,PHALACROCO,3,S,visible_migration,light rain,True,synthetic_fixture,False
CNT004453,TREK037,2024-11-05,08:00,12:16,4.27,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,4,N,visible_migration,windy,True,synthetic_fixture,False
CNT004454,TREK037,2024-11-05,08:00,12:16,4.27,Common Starling,Sturnus vulgaris,STURNUS_VU,4,E,visible_migration,,True,synthetic_fixture,False
CNT004455,TREK037,2024-11-08,09:00,14:59,5.99,Herring Gull,Larus argentatus,LARUS_ARGE,4,E,visible_migration,overcast,False,synthetic_fixture,False
CNT004456,TREK037,2024-11-08,09:00,14:59,5.99,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,13,NW,visible_migration,light rain,False,synthetic_fixture,False
CNT004457,TREK037,2024-11-08,09:00,14:59,5.99,Barn Swallow,Hirundo rustica,HIRUNDO_RU,5,SW,visible_migration,clear,True,synthetic_fixture,False
CNT004458,TREK037,2024-11-09,05:00,09:24,4.41,Common Starling,Sturnus vulgaris,STURNUS_VU,10,NW,visible_migration,windy,True,synthetic_fixture,False
CNT004459,TREK037,2024-11-09,05:00,09:24,4.41,Mallard,Anas platyrhynchos,ANAS_PLATY,4,E,visible_migration,,True,synthetic_fixture,False
CNT004460,TREK037,2024-11-09,05:00,09:24,4.41,Herring Gull,Larus argentatus,LARUS_ARGE,5,SE,visible_migration,overcast,True,synthetic_fixture,False
CNT004461,TREK037,2024-11-09,05:00,09:24,4.41,Common Kestrel,Falco tinnunculus,FALCO_TINN,4,N,visible_migration,light rain,True,synthetic_fixture,False
CNT004462,TREK037,2024-11-09,05:00,09:24,4.41,American Crow,Corvus brachyrhynchos,CORVUS_BRA,5,E,visible_migration,clear,True,synthetic_fixture,False
CNT004463,TREK037,2024-11-14,08:00,12:58,4.98,Canada Goose,Branta canadensis,BRANTA_CAN,3,N,visible_migration,clear,True,synthetic_fixture,False
CNT004464,TREK037,2024-11-14,08:00,12:58,4.98,Common Raven,Corvus corax,CORVUS_COR,5,SE,visible_migration,windy,True,synthetic_fixture,False
CNT004465,TREK037,2024-12-22,05:00,10:06,5.11,American Crow,Corvus brachyrhynchos,CORVUS_BRA,4,E,visible_migration,light rain,True,synthetic_fixture,False
CNT004466,TREK037,2024-12-22,05:00,10:06,5.11,Greylag Goose,Anser anser,ANSER_ANSE,2,NE,visible_migration,overcast,True,synthetic_fixture,False
CNT004467,TREK038,2023-01-11,05:00,09:06,4.11,Great Blue Heron,Ardea herodias,ARDEA_HERO,4,S,visible_migration,clear,True,synthetic_fixture,False
CNT004468,TREK038,2023-01-11,05:00,09:06,4.11,Herring Gull,Larus argentatus,LARUS_ARGE,4,W,visible_migration,,True,synthetic_fixture,False
CNT004469,TREK038,2023-01-11,05:00,09:06,4.11,Mute Swan,Cygnus olor,CYGNUS_OLO,4,NW,visible_migration,clear,True,synthetic_fixture,False
CNT004470,TREK038,2023-01-11,05:00,09:06,4.11,Grey Heron,Ardea cinerea,ARDEA_CINE,3,NE,visible_migration,overcast,True,synthetic_fixture,False
CNT004471,TREK038,2023-01-11,05:00,09:06,4.11,Common Kestrel,Falco tinnunculus,FALCO_TINN,2,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT004472,TREK038,2023-01-14,05:00,08:03,3.06,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,2,SE,visible_migration,,True,synthetic_fixture,False
CNT004473,TREK038,2023-02-14,09:00,10:03,1.06,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,6,E,visible_migration,clear,True,synthetic_fixture,False
CNT004474,TREK038,2023-02-14,09:00,10:03,1.06,Canada Goose,Branta canadensis,BRANTA_CAN,4,SW,visible_migration,,True,synthetic_fixture,False
CNT004475,TREK038,2023-02-14,09:00,10:03,1.06,Rock Pigeon,Columba livia,COLUMBA_LI,3,NE,visible_migration,overcast,True,synthetic_fixture,False
CNT004476,TREK038,2023-02-17,06:00,11:27,5.46,American Robin,Turdus migratorius,TURDUS_MIG,6,NE,visible_migration,overcast,True,synthetic_fixture,False
CNT004477,TREK038,2023-02-17,06:00,11:27,5.46,Great Black-backed Gull,Larus marinus,LARUS_MARI,3,NW,visible_migration,clear,True,synthetic_fixture,False
CNT004478,TREK038,2023-02-17,06:00,11:27,5.46,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,3,NW,visible_migration,,True,synthetic_fixture,False
CNT004479,TREK038,2023-02-17,06:00,11:27,5.46,Common Raven,Corvus corax,CORVUS_COR,1,S,visible_migration,overcast,True,synthetic_fixture,False
CNT004480,TREK038,2023-02-17,06:00,11:27,5.46,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,6,S,visible_migration,clear,True,synthetic_fixture,False
CNT004481,TREK038,2023-02-21,08:00,11:21,3.36,Greylag Goose,Anser anser,ANSER_ANSE,4,SE,visible_migration,clear,True,synthetic_fixture,False
CNT004482,TREK038,2023-02-28,09:00,13:12,4.21,American Crow,Corvus brachyrhynchos,CORVUS_BRA,7,S,visible_migration,light rain,True,synthetic_fixture,False
CNT004483,TREK038,2023-02-28,09:00,13:12,4.21,Great Blue Heron,Ardea herodias,ARDEA_HERO,3,N,visible_migration,clear,True,synthetic_fixture,False
CNT004484,TREK038,2023-02-28,09:00,13:12,4.21,Mute Swan,Cygnus olor,CYGNUS_OLO,8,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT004485,TREK038,2023-02-28,09:00,13:12,4.21,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,4,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT004486,TREK038,2023-02-28,08:00,12:30,4.51,Common Starling,Sturnus vulgaris,STURNUS_VU,8,N,visible_migration,light rain,True,synthetic_fixture,False
CNT004487,TREK038,2023-02-28,08:00,12:30,4.51,Greylag Goose,Anser anser,ANSER_ANSE,9,SE,visible_migration,windy,False,synthetic_fixture,False
CNT004488,TREK038,2023-02-28,08:00,12:30,4.51,Grey Heron,Ardea cinerea,ARDEA_CINE,8,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT004489,TREK038,2023-02-28,08:00,12:30,4.51,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,3,N,visible_migration,windy,True,synthetic_fixture,False
CNT004490,TREK038,2023-03-13,06:00,07:00,1.0,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,11,SE,visible_migration,windy,True,synthetic_fixture,False
CNT004491,TREK038,2023-03-13,06:00,07:00,1.0,Mute Swan,Cygnus olor,CYGNUS_OLO,12,N,visible_migration,clear,True,synthetic_fixture,False
CNT004492,TREK038,2023-04-10,08:00,10:00,2.0,Rock Pigeon,Columba livia,COLUMBA_LI,14,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT004493,TREK038,2023-04-10,08:00,10:00,2.0,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,13,S,visible_migration,windy,True,synthetic_fixture,False
CNT004494,TREK038,2023-04-10,08:00,10:00,2.0,Common Buzzard,Buteo buteo,BUTEO_BUTE,15,W,visible_migration,,True,synthetic_fixture,False
CNT004495,TREK038,2023-04-10,08:00,10:00,2.0,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,14,SE,visible_migration,,True,synthetic_fixture,False
CNT004496,TREK038,2023-04-10,08:00,10:00,2.0,Great Blue Heron,Ardea herodias,ARDEA_HERO,16,N,visible_migration,,True,synthetic_fixture,False
CNT004497,TREK038,2023-06-15,08:00,12:31,4.52,Canada Goose,Branta canadensis,BRANTA_CAN,2,S,visible_migration,light rain,True,synthetic_fixture,False
CNT004498,TREK038,2023-06-15,08:00,12:31,4.52,Common Kestrel,Falco tinnunculus,FALCO_TINN,7,SE,visible_migration,clear,True,synthetic_fixture,False
CNT004499,TREK038,2023-06-15,08:00,12:31,4.52,Mute Swan,Cygnus olor,CYGNUS_OLO,4,S,visible_migration,overcast,True,synthetic_fixture,False
CNT004500,TREK038,2023-07-20,08:00,12:31,4.53,Grey Heron,Ardea cinerea,ARDEA_CINE,2,NW,visible_migration,light rain,False,synthetic_fixture,False
CNT004501,TREK038,2023-07-20,08:00,12:31,4.53,Common Buzzard,Buteo buteo,BUTEO_BUTE,3,E,visible_migration,windy,True,synthetic_fixture,False
CNT004502,TREK038,2023-07-20,08:00,12:31,4.53,Common Kestrel,Falco tinnunculus,FALCO_TINN,3,E,visible_migration,,True,synthetic_fixture,False
CNT004503,TREK038,2023-07-23,08:00,13:24,5.4,Herring Gull,Larus argentatus,LARUS_ARGE,2,SW,visible_migration,clear,True,synthetic_fixture,False
CNT004504,TREK038,2023-07-23,08:00,13:24,5.4,Common Kestrel,Falco tinnunculus,FALCO_TINN,4,W,visible_migration,overcast,True,synthetic_fixture,False
CNT004505,TREK038,2023-07-29,09:00,13:02,4.04,Great Black-backed Gull,Larus marinus,LARUS_MARI,5,S,visible_migration,windy,True,synthetic_fixture,False
CNT004506,TREK038,2023-07-29,09:00,13:02,4.04,Herring Gull,Larus argentatus,LARUS_ARGE,6,NE,visible_migration,windy,True,synthetic_fixture,False
CNT004507,TREK038,2023-07-29,09:00,13:02,4.04,Mallard,Anas platyrhynchos,ANAS_PLATY,3,N,visible_migration,light rain,True,synthetic_fixture,False
CNT004508,TREK038,2023-07-29,09:00,13:02,4.04,Great Cormorant,Phalacrocorax carbo,PHALACROCO,3,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT004509,TREK038,2023-10-07,05:00,09:42,4.71,Common Buzzard,Buteo buteo,BUTEO_BUTE,11,S,visible_migration,overcast,True,synthetic_fixture,False
CNT004510,TREK038,2023-10-07,05:00,09:42,4.71,Great Cormorant,Phalacrocorax carbo,PHALACROCO,13,S,visible_migration,clear,True,synthetic_fixture,False
CNT004511,TREK038,2024-01-21,06:00,08:40,2.68,Herring Gull,Larus argentatus,LARUS_ARGE,4,SE,visible_migration,,True,synthetic_fixture,False
CNT004512,TREK038,2024-02-15,05:00,06:16,1.28,Grey Heron,Ardea cinerea,ARDEA_CINE,2,N,visible_migration,clear,True,synthetic_fixture,False
CNT004513,TREK038,2024-02-15,05:00,06:16,1.28,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,6,S,visible_migration,overcast,True,synthetic_fixture,False
CNT004514,TREK038,2024-02-15,05:00,06:16,1.28,Great Black-backed Gull,Larus marinus,LARUS_MARI,7,SW,visible_migration,overcast,True,synthetic_fixture,False
CNT004515,TREK038,2024-02-15,05:00,06:16,1.28,Common Starling,Sturnus vulgaris,STURNUS_VU,2,E,visible_migration,overcast,True,synthetic_fixture,False
CNT004516,TREK038,2024-02-27,06:00,08:12,2.21,Rock Pigeon,Columba livia,COLUMBA_LI,6,NW,visible_migration,overcast,True,synthetic_fixture,False
CNT004517,TREK038,2024-02-27,06:00,08:12,2.21,Mallard,Anas platyrhynchos,ANAS_PLATY,10,SE,visible_migration,light rain,True,synthetic_fixture,False
CNT004518,TREK038,2024-02-27,06:00,08:12,2.21,Canada Goose,Branta canadensis,BRANTA_CAN,8,SE,visible_migration,light rain,True,synthetic_fixture,False
CNT004519,TREK038,2024-02-27,06:00,08:12,2.21,Barn Swallow,Hirundo rustica,HIRUNDO_RU,3,E,visible_migration,windy,True,synthetic_fixture,False
CNT004520,TREK038,2024-02-27,06:00,08:12,2.21,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,3,W,visible_migration,clear,True,synthetic_fixture,False
CNT004521,TREK038,2024-03-06,06:00,07:40,1.67,Common Kestrel,Falco tinnunculus,FALCO_TINN,5,NW,visible_migration,clear,True,synthetic_fixture,False
CNT004522,TREK038,2024-03-06,06:00,07:40,1.67,Great Blue Heron,Ardea herodias,ARDEA_HERO,6,W,visible_migration,windy,True,synthetic_fixture,False
CNT004523,TREK038,2024-03-06,06:00,07:40,1.67,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,9,E,visible_migration,windy,True,synthetic_fixture,False
CNT004524,TREK038,2024-03-06,06:00,07:40,1.67,American Robin,Turdus migratorius,TURDUS_MIG,9,SE,visible_migration,windy,True,synthetic_fixture,False
CNT004525,TREK038,2024-03-20,06:00,10:09,4.16,Great Cormorant,Phalacrocorax carbo,PHALACROCO,9,NW,visible_migration,,True,synthetic_fixture,False
CNT004526,TREK038,2024-03-20,06:00,10:09,4.16,American Robin,Turdus migratorius,TURDUS_MIG,7,E,visible_migration,clear,False,synthetic_fixture,False
CNT004527,TREK038,2024-03-20,06:00,10:09,4.16,Common Kestrel,Falco tinnunculus,FALCO_TINN,11,SW,visible_migration,,False,synthetic_fixture,False
CNT004528,TREK038,2024-03-20,06:00,10:09,4.16,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,7,SE,visible_migration,windy,True,synthetic_fixture,False
CNT004529,TREK038,2024-03-20,06:00,10:09,4.16,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,12,SW,visible_migration,overcast,True,synthetic_fixture,False
CNT004530,TREK038,2024-03-21,07:00,11:24,4.41,American Crow,Corvus brachyrhynchos,CORVUS_BRA,12,NW,visible_migration,windy,True,synthetic_fixture,False
CNT004531,TREK038,2024-03-21,07:00,11:24,4.41,Common Buzzard,Buteo buteo,BUTEO_BUTE,8,W,visible_migration,overcast,True,synthetic_fixture,False
CNT004532,TREK038,2024-03-21,07:00,11:24,4.41,Herring Gull,Larus argentatus,LARUS_ARGE,14,NW,visible_migration,windy,True,synthetic_fixture,False
CNT004533,TREK038,2024-04-13,09:00,13:54,4.9,Common Kestrel,Falco tinnunculus,FALCO_TINN,13,N,visible_migration,overcast,True,synthetic_fixture,False
CNT004534,TREK038,2024-05-08,07:00,08:55,1.92,Barn Swallow,Hirundo rustica,HIRUNDO_RU,6,E,visible_migration,overcast,True,synthetic_fixture,False
CNT004535,TREK038,2024-05-08,07:00,08:55,1.92,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,10,N,visible_migration,,True,synthetic_fixture,False
CNT004536,TREK038,2024-05-27,06:00,08:18,2.31,Greylag Goose,Anser anser,ANSER_ANSE,6,NE,visible_migration,windy,True,synthetic_fixture,False
CNT004537,TREK038,2024-06-06,08:00,13:17,5.3,Canada Goose,Branta canadensis,BRANTA_CAN,3,NW,visible_migration,light rain,False,synthetic_fixture,False
CNT004538,TREK038,2024-06-22,09:00,10:42,1.71,Great Cormorant,Phalacrocorax carbo,PHALACROCO,1,SE,visible_migration,windy,True,synthetic_fixture,False
CNT004539,TREK038,2024-06-22,09:00,10:42,1.71,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,4,NW,visible_migration,overcast,True,synthetic_fixture,False
CNT004540,TREK038,2024-06-22,09:00,10:42,1.71,Mallard,Anas platyrhynchos,ANAS_PLATY,1,SE,visible_migration,overcast,True,synthetic_fixture,False
CNT004541,TREK038,2024-06-22,09:00,10:42,1.71,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,3,W,visible_migration,windy,True,synthetic_fixture,False
CNT004542,TREK038,2024-06-22,09:00,10:42,1.71,Barn Swallow,Hirundo rustica,HIRUNDO_RU,0,W,visible_migration,clear,True,synthetic_fixture,False
CNT004543,TREK038,2024-07-18,07:00,10:16,3.28,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,4,S,visible_migration,overcast,True,synthetic_fixture,False
CNT004544,TREK038,2024-07-18,07:00,10:16,3.28,Barn Swallow,Hirundo rustica,HIRUNDO_RU,2,SE,visible_migration,clear,True,synthetic_fixture,False
CNT004545,TREK038,2024-07-25,05:00,08:55,3.92,Greylag Goose,Anser anser,ANSER_ANSE,5,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT004546,TREK038,2024-07-25,05:00,08:55,3.92,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,2,W,visible_migration,windy,True,synthetic_fixture,False
CNT004547,TREK038,2024-07-26,09:00,13:32,4.54,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,3,N,visible_migration,windy,True,synthetic_fixture,False
CNT004548,TREK038,2024-07-26,09:00,13:32,4.54,Canada Goose,Branta canadensis,BRANTA_CAN,5,N,visible_migration,overcast,True,synthetic_fixture,False
CNT004549,TREK038,2024-07-26,09:00,13:32,4.54,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,2,NE,visible_migration,,True,synthetic_fixture,False
CNT004550,TREK038,2024-07-26,09:00,13:32,4.54,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,7,NE,visible_migration,light rain,False,synthetic_fixture,False
CNT004551,TREK038,2024-07-26,09:00,13:32,4.54,American Crow,Corvus brachyrhynchos,CORVUS_BRA,7,NW,visible_migration,light rain,True,synthetic_fixture,False
CNT004552,TREK038,2024-07-30,08:00,12:49,4.83,Mute Swan,Cygnus olor,CYGNUS_OLO,2,N,visible_migration,clear,True,synthetic_fixture,False
CNT004553,TREK038,2024-07-30,08:00,12:49,4.83,Great Cormorant,Phalacrocorax carbo,PHALACROCO,3,E,visible_migration,clear,True,synthetic_fixture,False
CNT004554,TREK038,2024-07-30,08:00,12:49,4.83,Common Raven,Corvus corax,CORVUS_COR,2,S,visible_migration,windy,True,synthetic_fixture,False
CNT004555,TREK038,2024-08-24,09:00,13:24,4.4,Mute Swan,Cygnus olor,CYGNUS_OLO,4,W,visible_migration,overcast,True,synthetic_fixture,False
CNT004556,TREK038,2024-08-24,09:00,13:24,4.4,Common Buzzard,Buteo buteo,BUTEO_BUTE,4,N,visible_migration,,True,synthetic_fixture,False
CNT004557,TREK038,2024-08-24,09:00,13:24,4.4,Herring Gull,Larus argentatus,LARUS_ARGE,5,NE,visible_migration,clear,True,synthetic_fixture,False
CNT004558,TREK038,2024-08-24,09:00,13:24,4.4,Common Starling,Sturnus vulgaris,STURNUS_VU,4,N,visible_migration,windy,True,synthetic_fixture,False
CNT004559,TREK038,2024-09-14,08:00,10:32,2.54,Rock Pigeon,Columba livia,COLUMBA_LI,15,W,visible_migration,overcast,True,synthetic_fixture,False
CNT004560,TREK038,2024-09-14,08:00,10:32,2.54,Mallard,Anas platyrhynchos,ANAS_PLATY,10,S,visible_migration,clear,True,synthetic_fixture,False
CNT004561,TREK038,2024-09-27,05:00,10:11,5.19,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,13,NE,visible_migration,light rain,True,synthetic_fixture,False
CNT004562,TREK038,2024-09-27,05:00,10:11,5.19,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,15,S,visible_migration,overcast,True,synthetic_fixture,False
CNT004563,TREK038,2024-09-27,05:00,10:11,5.19,Grey Heron,Ardea cinerea,ARDEA_CINE,19,S,visible_migration,clear,True,synthetic_fixture,False
CNT004564,TREK038,2024-10-08,06:00,07:00,1.01,Common Buzzard,Buteo buteo,BUTEO_BUTE,11,W,visible_migration,clear,True,synthetic_fixture,False
CNT004565,TREK038,2024-10-08,06:00,07:00,1.01,Barn Swallow,Hirundo rustica,HIRUNDO_RU,13,NW,visible_migration,,True,synthetic_fixture,False
CNT004566,TREK038,2024-10-08,06:00,07:00,1.01,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,6,NW,visible_migration,,True,synthetic_fixture,False
CNT004567,TREK038,2024-10-08,06:00,07:00,1.01,Herring Gull,Larus argentatus,LARUS_ARGE,11,NW,visible_migration,,True,synthetic_fixture,False
CNT004568,TREK038,2024-10-08,06:00,07:00,1.01,Common Raven,Corvus corax,CORVUS_COR,6,NE,visible_migration,overcast,False,synthetic_fixture,False
CNT004569,TREK038,2024-10-09,06:00,10:34,4.58,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,12,SW,visible_migration,clear,True,synthetic_fixture,False
CNT004570,TREK038,2024-10-09,06:00,10:34,4.58,Great Cormorant,Phalacrocorax carbo,PHALACROCO,10,W,visible_migration,clear,True,synthetic_fixture,False
CNT004571,TREK038,2024-10-09,06:00,10:34,4.58,Great Blue Heron,Ardea herodias,ARDEA_HERO,19,NW,visible_migration,,True,synthetic_fixture,False
CNT004572,TREK038,2024-10-09,06:00,10:34,4.58,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,14,W,visible_migration,windy,True,synthetic_fixture,False
CNT004573,TREK038,2024-10-09,06:00,10:34,4.58,American Crow,Corvus brachyrhynchos,CORVUS_BRA,16,W,visible_migration,overcast,True,synthetic_fixture,False
CNT004574,TREK038,2024-10-23,07:00,12:27,5.46,Common Raven,Corvus corax,CORVUS_COR,11,W,visible_migration,overcast,True,synthetic_fixture,False
CNT004575,TREK038,2024-10-23,07:00,12:27,5.46,American Robin,Turdus migratorius,TURDUS_MIG,7,N,visible_migration,,True,synthetic_fixture,False
CNT004576,TREK038,2024-10-23,07:00,12:27,5.46,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,8,NW,visible_migration,light rain,True,synthetic_fixture,False
CNT004577,TREK038,2024-10-23,07:00,12:27,5.46,Rock Pigeon,Columba livia,COLUMBA_LI,5,N,visible_migration,,True,synthetic_fixture,False
CNT004578,TREK038,2024-10-29,08:00,13:31,5.53,Herring Gull,Larus argentatus,LARUS_ARGE,9,NE,visible_migration,clear,True,synthetic_fixture,False
