station_id,timestamp_utc,latitude,longitude,temperature_c,dewpoint_c,relative_humidity_pct,wind_speed_knots,wind_direction_deg,wind_gust_knots,visibility_km,precipitation_mm,pressure_hpa,cloud_ceiling_ft,present_weather_code,quality_flag,data_origin,operational_use
WX-SAMPLE20,2024-06-08T02:00:00+00:00,54.45424,4.04532,5.6,0.4,88.2,5.6,170,4.2,8.8,0.0,1010.8,1500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T03:00:00+00:00,54.45424,4.04532,8.5,3.7,43.1,5.8,208,6.3,13.0,0.0,1018.1,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T04:00:00+00:00,54.45424,4.04532,13.3,2.2,49.7,7.5,142,3.9,10.5,0.0,1014.3,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T05:00:00+00:00,54.45424,4.04532,10.4,3.1,86.9,11.3,267,1.5,8.5,0.0,1000.1,25000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T06:00:00+00:00,54.45424,4.04532,10.2,9.2,64.2,0.3,199,0.5,14.1,0.0,1010.8,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T07:00:00+00:00,54.45424,4.04532,14.3,8.7,35.3,3.7,302,25.7,4.1,0.0,1010.9,5000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T08:00:00+00:00,54.45424,4.04532,15.1,11.4,70.5,6.4,278,4.7,2.3,0.0,1005.3,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T09:00:00+00:00,54.45424,4.04532,19.1,9.4,93.6,1.8,117,2.6,4.1,0.0,1011.7,1500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T10:00:00+00:00,54.45424,4.04532,17.1,13.4,60.1,5.2,67,4.4,13.9,0.0,1031.1,1500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T11:00:00+00:00,54.45424,4.04532,16.1,13.0,52.1,3.5,95,6.2,3.3,0.5,1016.2,500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T12:00:00+00:00,54.45424,4.04532,17.9,14.6,69.3,5.9,3,14.5,6.7,0.0,1013.3,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T13:00:00+00:00,54.45424,4.04532,17.4,11.9,40.9,5.1,100,5.0,7.9,0.0,1022.1,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T14:00:00+00:00,54.45424,4.04532,19.1,13.6,43.5,6.2,201,0.6,7.1,0.0,1017.1,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T15:00:00+00:00,54.45424,4.04532,16.7,12.4,57.9,6.2,71,23.3,11.3,0.0,1010.9,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T16:00:00+00:00,54.45424,4.04532,17.5,9.3,69.1,7.2,278,1.5,5.6,0.0,1001.7,500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T17:00:00+00:00,54.45424,4.04532,14.4,8.6,83.1,2.2,242,2.3,6.0,0.0,1013.9,5000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T18:00:00+00:00,54.45424,4.04532,10.4,4.9,34.7,2.2,144,16.1,10.3,0.0,1010.4,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T19:00:00+00:00,54.45424,4.04532,11.0,5.0,86.3,4.9,339,3.3,2.5,0.0,1019.3,500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T20:00:00+00:00,54.45424,4.04532,8.7,1.6,35.9,11.7,86,9.9,12.4,0.0,1013.9,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T21:00:00+00:00,54.45424,4.04532,8.7,1.5,74.8,5.4,21,7.8,9.3,0.0,1025.7,500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T22:00:00+00:00,54.45424,4.04532,6.0,0.2,54.1,7.6,274,13.8,12.7,2.0,1021.5,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-08T23:00:00+00:00,54.45424,4.04532,3.9,3.8,51.6,1.9,286,30.0,14.6,0.0,999.3,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T00:00:00+00:00,54.45424,4.04532,2.9,-0.5,94.0,3.0,347,5.9,11.6,0.0,1019.8,5000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T01:00:00+00:00,54.45424,4.04532,8.2,3.6,88.8,14.6,136,29.2,9.7,0.0,1013.3,5000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T02:00:00+00:00,54.45424,4.04532,7.4,0.8,40.7,2.7,69,20.3,7.0,2.0,1020.3,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T03:00:00+00:00,54.45424,4.04532,4.0,1.5,74.9,17.7,50,9.5,6.8,0.0,1005.3,1500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T04:00:00+00:00,54.45424,4.04532,7.5,6.5,87.5,5.1,203,21.3,10.0,0.0,1006.1,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T05:00:00+00:00,54.45424,4.04532,9.5,7.5,90.5,0.2,49,3.5,12.5,0.0,1008.0,500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T06:00:00+00:00,54.45424,4.04532,9.9,6.8,43.0,13.4,162,12.2,7.4,0.0,1014.5,25000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T07:00:00+00:00,54.45424,4.04532,15.2,7.2,84.0,1.1,188,1.2,11.9,0.5,1020.2,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T08:00:00+00:00,54.45424,4.04532,13.1,8.3,82.6,2.4,340,14.6,8.8,0.5,1006.0,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T09:00:00+00:00,54.45424,4.04532,13.9,12.7,39.3,2.9,154,1.0,9.2,0.0,1023.3,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T10:00:00+00:00,54.45424,4.04532,18.2,11.7,53.4,0.1,227,4.4,3.8,0.0,1013.2,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T11:00:00+00:00,54.45424,4.04532,14.4,11.5,93.3,20.2,131,43.1,4.3,0.0,1016.6,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T12:00:00+00:00,54.45424,4.04532,15.7,15.4,61.9,8.2,351,10.5,11.4,0.0,1003.8,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T13:00:00+00:00,54.45424,4.04532,19.8,14.9,81.7,1.2,22,15.1,3.3,0.0,1007.4,25000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T14:00:00+00:00,54.45424,4.04532,15.7,14.1,44.3,2.1,180,48.8,4.8,0.5,1005.7,25000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T15:00:00+00:00,54.45424,4.04532,16.0,10.9,67.2,0.0,199,10.7,4.4,0.0,1016.7,25000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T16:00:00+00:00,54.45424,4.04532,11.7,7.6,35.7,3.5,186,1.1,14.0,0.0,1007.1,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T17:00:00+00:00,54.45424,4.04532,15.9,9.4,63.0,3.6,345,16.4,8.8,0.0,1015.7,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T18:00:00+00:00,54.45424,4.04532,12.1,8.9,79.2,1.4,67,5.2,14.2,0.0,1020.8,25000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T19:00:00+00:00,54.45424,4.04532,13.2,8.3,61.6,13.1,144,33.0,13.1,0.0,1017.6,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T20:00:00+00:00,54.45424,4.04532,9.2,5.2,33.9,12.8,310,10.2,3.3,0.0,1011.7,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T21:00:00+00:00,54.45424,4.04532,4.4,0.1,33.5,4.7,185,28.1,10.2,0.0,1015.6,5000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T22:00:00+00:00,54.45424,4.04532,7.0,4.5,38.8,10.1,95,1.8,10.0,0.0,1002.8,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-09T23:00:00+00:00,54.45424,4.04532,8.4,-0.6,91.6,2.0,134,9.9,3.6,0.0,1018.6,25000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T00:00:00+00:00,54.45424,4.04532,7.9,2.4,50.7,6.0,265,21.1,11.5,0.0,1012.5,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T01:00:00+00:00,54.45424,4.04532,2.9,0.8,56.2,16.0,33,4.7,2.8,0.0,1010.0,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T02:00:00+00:00,54.45424,4.04532,8.7,0.2,80.3,2.2,146,13.8,12.2,0.0,1023.7,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T03:00:00+00:00,54.45424,4.04532,5.8,0.4,71.0,0.9,106,8.7,14.1,0.0,1023.2,5000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T04:00:00+00:00,54.45424,4.04532,10.8,7.0,57.5,1.4,10,17.9,7.1,0.0,1004.2,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T05:00:00+00:00,54.45424,4.04532,12.2,6.3,46.3,18.0,82,3.1,13.0,0.0,1021.3,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T06:00:00+00:00,54.45424,4.04532,13.2,4.7,89.8,27.5,182,17.4,5.9,0.0,1013.0,25000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T07:00:00+00:00,54.45424,4.04532,13.3,6.8,69.0,11.0,135,7.5,7.2,0.0,1018.0,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T08:00:00+00:00,54.45424,4.04532,13.4,7.6,41.8,29.0,7,3.7,2.2,0.0,1008.3,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T09:00:00+00:00,54.45424,4.04532,16.0,11.5,90.4,2.2,91,6.4,13.7,0.0,1002.0,25000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T10:00:00+00:00,54.45424,4.04532,18.6,14.8,31.7,3.2,190,5.2,9.8,0.0,1029.9,5000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T11:00:00+00:00,54.45424,4.04532,12.6,10.2,55.6,4.9,218,3.9,9.4,0.0,1000.8,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T12:00:00+00:00,54.45424,4.04532,16.4,13.0,38.3,13.8,157,3.0,14.8,0.0,1012.5,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T13:00:00+00:00,54.45424,4.04532,15.8,15.1,76.2,0.4,11,23.2,12.0,2.0,1006.8,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T14:00:00+00:00,54.45424,4.04532,19.4,14.8,84.9,3.1,259,25.4,10.1,0.0,1015.9,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T15:00:00+00:00,54.45424,4.04532,16.2,11.3,73.6,0.1,62,4.5,4.5,2.0,991.2,1500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T16:00:00+00:00,54.45424,4.04532,18.1,9.8,31.5,1.1,159,1.0,8.4,0.0,1016.2,5000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T17:00:00+00:00,54.45424,4.04532,13.2,6.4,77.4,2.1,72,56.4,2.8,0.0,1006.1,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T18:00:00+00:00,54.45424,4.04532,12.4,5.8,54.1,1.3,127,3.0,2.8,0.0,1017.9,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T19:00:00+00:00,54.45424,4.04532,7.0,3.2,91.5,3.0,74,1.5,10.8,0.0,1004.6,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T20:00:00+00:00,54.45424,4.04532,7.7,1.8,87.1,6.4,5,3.4,3.9,0.0,1025.9,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T21:00:00+00:00,54.45424,4.04532,6.8,-0.2,82.0,0.6,74,1.4,11.5,0.0,1017.3,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T22:00:00+00:00,54.45424,4.04532,4.3,2.9,84.5,1.1,318,2.0,8.5,0.0,1009.3,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-10T23:00:00+00:00,54.45424,4.04532,10.5,0.3,50.1,0.2,221,5.4,9.8,0.0,1012.6,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T00:00:00+00:00,54.45424,4.04532,4.2,2.0,65.1,4.6,260,1.3,2.7,0.0,1005.2,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T01:00:00+00:00,54.45424,4.04532,3.3,1.6,39.6,7.4,151,0.1,7.7,0.0,994.1,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T02:00:00+00:00,54.45424,4.04532,10.3,0.9,31.6,0.5,138,1.2,7.0,0.0,1011.7,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T03:00:00+00:00,54.45424,4.04532,8.4,2.6,57.1,3.0,341,5.6,12.9,0.5,1016.1,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T04:00:00+00:00,54.45424,4.04532,11.0,2.9,93.7,0.6,69,3.2,14.3,0.0,1006.7,500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T05:00:00+00:00,54.45424,4.04532,7.0,3.4,61.5,14.2,157,9.8,4.3,0.0,1009.9,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T06:00:00+00:00,54.45424,4.04532,6.7,5.4,84.8,1.7,323,6.4,13.6,0.0,1010.3,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T07:00:00+00:00,54.45424,4.04532,12.5,9.0,70.7,6.8,33,3.8,3.9,0.0,1006.3,500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T08:00:00+00:00,54.45424,4.04532,18.2,11.9,72.9,16.7,56,4.4,6.6,0.0,1017.4,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T09:00:00+00:00,54.45424,4.04532,17.0,10.2,52.7,5.8,104,23.6,3.8,0.5,1014.7,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T10:00:00+00:00,54.45424,4.04532,20.1,13.9,37.8,0.7,266,15.1,13.2,0.5,1011.9,500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T11:00:00+00:00,54.45424,4.04532,19.1,12.7,59.1,12.0,170,3.2,11.5,5.0,1020.0,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T12:00:00+00:00,54.45424,4.04532,19.1,10.9,77.6,10.1,233,31.9,5.1,0.0,1008.1,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T13:00:00+00:00,54.45424,4.04532,23.0,12.2,55.1,0.5,253,1.3,5.6,0.0,1012.2,5000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T14:00:00+00:00,54.45424,4.04532,16.9,13.5,71.2,14.8,242,9.9,14.2,0.0,1011.9,500,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T15:00:00+00:00,54.45424,4.04532,15.4,11.6,92.7,8.2,2,6.9,2.7,0.0,1014.9,25000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T16:00:00+00:00,54.45424,4.04532,13.6,12.3,66.7,3.4,353,9.0,10.2,0.0,1010.2,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T17:00:00+00:00,54.45424,4.04532,10.4,8.3,84.9,3.2,28,5.3,12.0,0.0,1016.5,1500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T18:00:00+00:00,54.45424,4.04532,8.6,4.5,71.1,3.0,38,0.3,5.1,0.0,1006.3,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T19:00:00+00:00,54.45424,4.04532,11.5,5.5,32.9,14.0,34,24.6,10.2,0.0,1026.0,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T20:00:00+00:00,54.45424,4.04532,5.8,4.2,92.1,8.9,114,19.4,10.2,0.0,1015.8,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T21:00:00+00:00,54.45424,4.04532,11.3,1.0,53.2,5.9,198,6.4,10.5,0.0,1011.1,5000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T22:00:00+00:00,54.45424,4.04532,8.3,0.8,94.6,1.4,192,26.8,10.1,0.0,1032.0,25000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-11T23:00:00+00:00,54.45424,4.04532,4.1,-1.6,65.8,1.4,255,4.5,6.7,0.0,1010.6,25000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T00:00:00+00:00,54.45424,4.04532,6.2,1.2,39.5,0.7,166,17.0,4.7,0.0,1006.4,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T01:00:00+00:00,54.45424,4.04532,4.9,-0.6,71.8,1.9,71,0.2,4.5,0.0,1006.4,25000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T02:00:00+00:00,54.45424,4.04532,5.8,-0.5,71.5,25.3,165,3.9,13.7,0.0,1022.8,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T03:00:00+00:00,54.45424,4.04532,11.0,0.4,69.6,12.4,30,7.1,6.8,0.0,1023.3,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T04:00:00+00:00,54.45424,4.04532,7.8,2.0,33.3,8.8,216,8.6,10.0,0.0,1013.1,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T05:00:00+00:00,54.45424,4.04532,12.9,3.8,75.2,7.3,141,0.9,12.6,0.0,1001.2,1500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T06:00:00+00:00,54.45424,4.04532,12.3,6.6,55.4,6.0,108,20.8,13.7,0.0,1005.3,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T07:00:00+00:00,54.45424,4.04532,14.8,8.0,70.9,1.3,294,1.5,4.4,0.0,1004.9,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T08:00:00+00:00,54.45424,4.04532,15.4,8.2,77.1,14.9,158,8.7,8.8,0.0,1011.5,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T09:00:00+00:00,54.45424,4.04532,16.3,10.1,42.3,4.3,202,7.9,2.7,0.0,1012.4,25000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T10:00:00+00:00,54.45424,4.04532,15.7,9.4,70.3,14.8,257,1.0,9.8,0.0,1014.5,5000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T11:00:00+00:00,54.45424,4.04532,16.3,15.6,55.1,17.4,107,3.1,9.1,2.0,1002.4,5000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T12:00:00+00:00,54.45424,4.04532,19.5,14.0,67.9,12.0,109,9.4,8.5,0.0,1021.7,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T13:00:00+00:00,54.45424,4.04532,17.3,12.3,31.5,2.8,301,1.7,11.4,0.0,1008.0,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T14:00:00+00:00,54.45424,4.04532,19.1,10.7,79.9,10.2,269,4.2,13.7,0.0,1013.5,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T15:00:00+00:00,54.45424,4.04532,14.6,9.5,73.9,17.8,160,16.6,5.5,0.0,1033.4,25000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T16:00:00+00:00,54.45424,4.04532,12.7,9.7,49.4,7.7,130,19.4,6.5,0.0,1007.8,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T17:00:00+00:00,54.45424,4.04532,12.2,10.4,49.1,11.1,358,1.9,13.0,0.0,1010.2,500,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T18:00:00+00:00,54.45424,4.04532,11.9,6.8,42.9,0.3,107,2.3,6.4,0.0,1005.0,5000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T19:00:00+00:00,54.45424,4.04532,6.8,6.6,85.0,17.0,342,2.7,4.9,0.0,1010.9,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T20:00:00+00:00,54.45424,4.04532,8.2,6.7,39.1,13.2,291,2.4,13.5,0.0,1011.4,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T21:00:00+00:00,54.45424,4.04532,5.4,4.8,90.8,0.6,255,2.8,6.4,0.0,1008.8,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T22:00:00+00:00,54.45424,4.04532,4.2,2.5,84.8,16.3,308,12.4,4.1,0.0,1010.7,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-12T23:00:00+00:00,54.45424,4.04532,5.6,2.6,73.7,25.4,125,7.2,11.3,0.0,1006.0,500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T00:00:00+00:00,54.45424,4.04532,4.9,3.4,67.3,1.2,17,13.0,2.0,0.5,1029.6,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T01:00:00+00:00,54.45424,4.04532,6.7,2.9,63.3,12.2,17,2.1,4.1,0.0,1020.6,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T02:00:00+00:00,54.45424,4.04532,7.4,1.7,40.8,7.9,316,18.3,11.9,0.5,1001.3,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T03:00:00+00:00,54.45424,4.04532,6.9,4.3,67.4,13.6,239,31.0,2.4,0.0,1003.8,25000,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T04:00:00+00:00,54.45424,4.04532,7.2,6.4,73.1,4.8,80,2.3,13.2,0.0,1005.1,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T05:00:00+00:00,54.45424,4.04532,12.7,3.2,73.6,11.6,304,7.5,4.1,0.0,1024.7,1500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T06:00:00+00:00,54.45424,4.04532,14.3,6.8,60.6,0.4,66,1.7,3.4,2.0,1013.0,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T07:00:00+00:00,54.45424,4.04532,13.4,10.8,76.6,26.3,74,19.2,7.3,0.0,999.7,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T08:00:00+00:00,54.45424,4.04532,12.9,7.6,65.1,1.1,180,6.5,2.2,0.0,1006.0,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T09:00:00+00:00,54.45424,4.04532,17.2,11.4,47.4,2.4,340,3.7,10.3,0.0,1006.1,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T10:00:00+00:00,54.45424,4.04532,15.1,13.6,61.4,2.1,247,19.1,4.2,0.0,1012.7,500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T11:00:00+00:00,54.45424,4.04532,20.2,13.9,53.6,2.9,120,3.3,6.1,0.0,1012.4,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T12:00:00+00:00,54.45424,4.04532,19.7,12.0,81.7,12.7,349,21.9,8.7,0.0,1006.7,1500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T13:00:00+00:00,54.45424,4.04532,16.5,10.1,81.8,1.0,289,12.1,3.1,0.0,1013.1,500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T14:00:00+00:00,54.45424,4.04532,16.6,15.0,91.6,2.1,21,5.9,12.3,2.0,1006.7,5000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T15:00:00+00:00,54.45424,4.04532,15.8,12.5,79.9,0.2,201,0.1,7.7,0.0,1005.2,15000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T16:00:00+00:00,54.45424,4.04532,15.2,8.3,93.2,0.9,327,0.4,12.3,0.5,1015.3,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T17:00:00+00:00,54.45424,4.04532,12.0,6.6,75.1,8.8,106,0.4,12.8,0.0,1005.1,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T18:00:00+00:00,54.45424,4.04532,13.3,8.5,55.3,7.1,139,5.1,2.0,0.0,1012.2,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T19:00:00+00:00,54.45424,4.04532,12.4,5.2,64.8,7.0,292,1.2,10.0,0.0,1007.7,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T20:00:00+00:00,54.45424,4.04532,10.4,5.4,60.1,1.3,285,15.6,11.5,0.0,1023.8,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T21:00:00+00:00,54.45424,4.04532,8.1,3.6,66.1,0.3,15,7.4,8.5,0.0,1018.7,500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T22:00:00+00:00,54.45424,4.04532,2.6,1.8,91.9,9.3,293,9.1,4.5,0.0,1014.5,500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-13T23:00:00+00:00,54.45424,4.04532,3.6,3.6,75.0,5.0,133,13.1,11.4,0.0,1009.8,5000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-14T00:00:00+00:00,54.45424,4.04532,6.5,0.1,68.6,6.9,199,5.9,12.2,0.0,1025.6,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-14T01:00:00+00:00,54.45424,4.04532,2.9,2.0,55.9,2.3,156,0.0,6.4,0.0,1007.7,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-14T02:00:00+00:00,54.45424,4.04532,7.1,2.2,75.0,2.2,266,8.8,7.3,0.0,1001.2,1500,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-14T03:00:00+00:00,54.45424,4.04532,6.3,1.5,44.6,18.4,70,4.3,10.9,5.0,1026.1,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-14T04:00:00+00:00,54.45424,4.04532,7.7,1.4,86.8,8.2,152,2.4,8.9,0.0,1009.9,25000,BR,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-14T05:00:00+00:00,54.45424,4.04532,8.8,4.3,86.8,2.9,276,4.2,14.5,2.0,1009.5,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-14T06:00:00+00:00,54.45424,4.04532,14.9,9.9,60.7,4.9,350,5.2,9.8,0.0,1014.5,5000,,sample,synthetic_fixture,False
WX-SAMPLE20,2024-06-14T07:00:00+00:00,54.45424,4.04532,14.6,5.9,62.8,9.9,282,8.4,14.1,0.0,1015.4,25000,HZ,sample,synthetic_fixture,False
